year,wgt,Lli_ty,L_rli_ty,income,networth,debt,rent,age,educ,origin_Lli_ty,origin_L_rli_ty,origin_income,origin_networth,origin_debt,origin_educ,origin_rent,origin_age,Nn,hbus,mis
2004,22.10458379399685,.4027070406857291,.601514981855977,.5538040550485303,.8541664653459442,.7646566591932998,0,.3246753246753247,.9657587234632681,-5.041419469680797,-.3873007218184258,13.31865404154959,15.60246195848777,13.41661994798598,2.6390574,0,43,25,0,0
2004,4678.387994673409,.5528618397163551,.6507045698486895,.3656803932910078,.7795863932758943,0,0,.5324675324675324,.7464763233636835,-2.072046801371531,-.1749704435041442,11.01836941812378,13.07715879902467,0,2.1972246,0,59,26,1,0
2004,4364.5645207701,.3424543587185106,.5181424882703061,.2780458853666989,.7442368420879611,.533679506880344,0,.4155844155844156,.4547567445530271,-6.232940940728136,-.7471838899682341,9.946817284933841,11.88021260652644,9.363908666402006,1.6094379,0,50,27,1,0
2004,5876.529855193466,.4258415524705217,.5813189273382489,.4040246801538169,.7226414359021308,.6733886126739546,0,.5844155844155844,.7464763233636835,-4.583925021072259,-.4744783960293772,11.48722470534669,11.14898580615885,11.81523626967342,2.1972246,0,63,28,0,0
2004,8470.407920645395,.5368628793788373,.6389314898362437,.3514393251984212,.7454367105026966,.5322026958894888,0,.4545454545454545,.5452432554469729,-2.388432796719568,-.2257897623410747,10.8442365650393,11.92084050369212,9.337996629200608,1.7917595,0,53,29,0,0
2004,5432.929887104536,.4676658780860068,.6147966341275501,.3781268730870411,.7874074946785389,.6060139691656582,0,.5454545454545454,.7464763233636835,-3.75683184686237,-.3299695458851279,11.17055891849348,13.34198359114915,10.63308480965018,2.1972246,0,60,30,1,0
2004,7495.617377064273,.4139191006619055,.583385037348904,.3883629268549338,.7322290009757982,.7245734247255111,0,.6233766233766234,.7987669320832893,-4.819696390141316,-.4655598884448995,11.29572040465034,11.47362357734993,12.71332191654311,2.3025851,0,66,31,0,0
2004,7617.680266312147,.4055340525659829,.5583325408981759,.3500949469818567,.7198570760087264,.6279936843980106,0,.3116883116883117,.7464763233636835,-4.985514151539755,-.5737007320851986,10.82779816217843,11.05470656184152,11.01873957678258,2.1972246,0,42,33,0,0
2004,898.8137931498972,.5142726277958394,.6396712359806838,.4802591374929114,.8053091367594797,.7394368335501662,0,.2207792207792208,1,-2.835164276857626,-.2225965966501129,12.4193825655225,13.94813845332354,12.9741143976317,2.7080503,0,35,34,1,0
2004,4480.028432870604,.6238289778873393,.6802043361185151,.448783655610644,.8305025415638703,0,0,.6233766233766234,.9289787289631334,-.668642569249272,-.0476326503271349,12.03451568427914,14.80119454437162,0,2.5649493,0,66,35,0,0
2004,7576.392456987456,.4648427715396988,.6084834692463886,.4040246801538169,.7379776726354379,.6999322611785112,0,.3376623376623377,.9289787289631334,-3.812659935424643,-.357220761253298,11.48722470534669,11.66827528928671,12.28096953667232,2.5649493,0,44,36,0,0
2004,4553.853450073,.4905761417519133,.6008887675996185,.3101069055765313,.7041130211319251,.3600478998834499,.6821219702932531,.1688311688311688,.7464763233636835,-3.303771996677852,-.3900038192169373,10.3388438440122,10.52160823651672,6.317378888589009,2.1972246,6.54016144124162,31,37,0,0
2004,770.6578773829417,.496249087099117,.6325741985366712,.5230414663738824,.8154471390066113,.6212809641928425,0,.4545454545454545,1,-3.191587178266801,-.2532314524638539,12.9425040716629,14.29141418898225,10.90095859007814,2.7080503,0,53,38,1,0
2004,8132.850693018122,.3881298755863504,.5739735214502326,.4481049605255519,.7728795187176559,.7203998661551508,0,.2727272727272727,.9289787289631334,-5.329688881694049,-.5061853515087542,12.0262169309291,12.85006205532437,12.64009290781616,2.5649493,0,39,41,0,0
2004,4846.997209522926,.4107109477235495,.5404719817732009,.3164826184116072,.6990377618533162,.4260240353778064,.6429251682727428,.3766233766233766,.7464763233636835,-4.883138928857425,-.6507970779707641,10.41680295910112,10.34975846571833,7.474992210754353,2.1972246,6.16434388315254,47,42,0,0
2004,7268.741119886321,.4559752286576754,.5937110250144781,.3055624000844392,.7470944552106374,.4824497485347459,0,.1948051948051948,.621748476769222,-3.988019228893312,-.4209870443863965,10.28327584152452,11.97697222671613,8.465034394548839,1.9459101,0,33,43,1,0
2004,8781.007131981914,.5681615185895338,.6570416139063503,.3800288573559842,.77881262541202,0,0,.6363636363636364,.9289787289631334,-1.769489383472023,-.1476161520095226,11.19381545691599,13.0509587917426,0,2.5649493,0,67,44,0,0
2004,5451.471570074853,.4949758942185179,.6320248229272872,.4698756697392908,.8162665332734363,0,0,.8311688311688312,.9657587234632681,-3.21676508909978,-.2556028704976231,12.29241857285752,14.31915911967789,0,2.6390574,0,82,45,0,0
2004,8715.088609251321,.4949138981702053,.6101923740863091,.3731688952127468,.1024233931700944,.647449812821646,0,.3246753246753247,.9289787289631334,-3.217991086354554,-.3498441546363308,11.10993517684941,-9.851779403562711,11.36011564090332,2.5649493,0,43,46,0,0
2004,9517.078691906732,.5734760221411426,.6588774871238179,.3122878392233982,.7760301785054811,0,0,.7662337662337663,.5452432554469729,-1.664392898420213,-.1396914775586535,10.36551123973335,12.95674432172276,0,1.7917595,0,77,47,0,0
2004,7388.743253432802,.4645778753013471,.6112330862774203,.3496418646663979,.7754705820345222,.6486699522518531,0,.3116883116883117,.7987669320832893,-3.817898367064373,-.3453518480690045,10.82225809202639,12.93779622075003,11.38152413427329,2.3025851,0,42,48,1,0
2004,20.6199310795418,.6940191007482582,.7016143382536426,.7145082270872136,.8903971210871601,0,0,.6623376623376623,.9657587234632681,.7193958667781527,.04478511321938,15.2836664828736,16.82924261011783,0,2.6390574,0,69,49,1,0
2004,9906.087248358424,.4544730537606002,.5889647816184238,.2541554863263085,.7285578365042795,.2227356934296693,0,.6883116883116883,.7987669320832893,-4.017725352914601,-.4414745341653478,9.65469710692588,11.34931686938473,3.908107137587296,2.3025851,0,71,50,0,0
2004,10951.11132404059,.2630941035251274,.2748479542872679,.3093668089595271,.6394862560998528,.5379794388979693,0,.1038961038961039,.7464763233636835,-7.802322500575696,-1.797381670047533,10.32979430259864,8.333326978648227,9.439355016066335,2.1972246,0,26,51,0,0
2004,3022.280152701511,.4209292939998518,.6018403866907989,.414945143216331,.8240358759568945,.666346513621365,0,.5714285714285714,.7987669320832893,-4.681066944851219,-.3858960892129891,11.62075481542805,14.58223134635876,11.69167602143816,2.3025851,0,62,52,0,0
2004,5805.371811268207,.4718739115148794,.611371858071148,.3797149159015925,.7612924143748994,.6370822498491687,0,.5194805194805194,.7464763233636835,-3.673616261801533,-.3447528299680862,11.18997673352816,12.45771929681499,11.1782070018871,2.1972246,0,58,53,0,0
2004,8540.467862626341,.5625972204274567,.6440965580950149,.3724845268089264,.6901783997291665,.5354797030944464,.6087483083571132,.6363636363636364,.7464763233636835,-1.879525659285126,-.203494385907761,11.10156705291774,10.04977786041763,9.395494801363409,2.1972246,5.83665735326871,67,55,0,0
2004,6683.063203929478,.7648033004102133,.7496098494965903,.3582583769416743,.7022286211050827,0,.7222973589467128,.0779220779220779,.621748476769222,2.1191824149356,.2519610761805074,10.92761661263569,10.45780189778044,0,1.9459101,6.925361653522265,24,56,0,0
2004,202.5427562825502,.5411902342408245,.656290361295678,.6265482390798662,.8806002041122167,.7732939671750765,0,.5584415584415584,.8892534429772352,-2.302857581433649,-.1508589861623929,14.20813453755768,16.49751612202078,13.56816963655792,2.4849067,0,61,57,1,0
2004,2280.877606554622,.521056711482512,.6495318531815236,.5833808451599644,.8756993015768448,.8188479774667786,0,.4675324675324675,.9289787289631334,-2.701006242557173,-.1800325565749026,13.68030464343569,16.33157012179205,14.36745757297005,2.5649493,0,54,58,1,0
2004,3213.722701010588,.3756074752836823,.5763739125477458,.4915010102896522,.8038429130941089,.7498876179502904,0,.4285714285714285,1,-5.577324478028113,-.4958238963594736,12.55684271748458,13.89849168908923,13.1574832348334,2.7080503,0,51,59,1,0
2004,8385.752357519355,.4643175156487812,.6201806127248206,.4227398075396376,.8222102887647282,0,0,.4935064935064935,.7464763233636835,-3.823047085861579,-.3067292277477623,11.71606417906768,14.52041642748978,0,2.1972246,0,56,60,1,0
2004,7166.15104838896,.45224985054675,.5929222678634191,.3290891392808464,.7104646627462249,.6477998195269141,0,.2077922077922078,.621748476769222,-4.061690107300889,-.4243917694967502,10.57094936386217,10.73667668833188,11.36625683759254,1.9459101,0,34,62,0,0
2004,8004.427581291924,.5036947154513038,.6255841601562829,.3487280994606664,.755968244013642,.6029532697279439,0,.2987012987012987,.9289787289631334,-3.044346827175107,-.2834044393763533,10.81108501559077,12.27744132360286,10.57938196061706,2.5649493,0,41,63,0,0
2004,7380.530284575325,.4882636695258628,.6289704447127156,.337560607477283,.8144573277337424,0,0,.8701298701298701,.7464763233636835,-3.349502082353357,-.2687873065305724,10.67453435603196,14.2578988883762,0,2.1972246,0,85,64,0,0
2004,7337.18808338664,.5610937642009136,.6539287386014878,.3886454202666489,.7778356576369532,0,0,.6753246753246753,.7464763233636835,-1.909257122121596,-.1610530948019086,11.29917459667019,13.01787837574685,0,2.1972246,0,70,65,0,0
2004,37.01405716895713,.4866750304061832,.6383477874707492,.7230671759521911,.8825078891617344,.7592246316027479,0,.4675324675324675,.5452432554469729,-3.380918071800497,-.2283093542054447,15.38832114610342,16.56211089846834,13.32130991719871,1.7917595,0,54,66,1,0
2004,4.600658258245833,.6945737708963207,.7008256314969887,.9091616854820671,.9371480742470641,0,0,.5194805194805194,1,.7303646962009648,.0413806056399819,17.66379428316841,18.4122436242725,0,2.7080503,0,58,67,0,0
2004,12160.76026019512,.5761299809440279,.6568186088680606,.2918122080204438,.7442479321789123,0,0,.7402597402597403,.3440101875302623,-1.611909775782895,-.1485787687700561,10.11514518173155,11.88058812026543,0,1.3862944,0,75,68,0,0
2004,6625.468888841899,.4260844016102077,.5853869907372141,.3748551727826471,.6841012150556224,.709541339066055,0,.3116883116883117,.7987669320832893,-4.579122579841202,-.4569183173836605,11.13055415868631,9.844002601279685,12.44956984181291,2.3025851,0,42,70,0,0
2004,9226.511003292158,.7442880128338722,.7215831096660124,.3144121205494856,.8105624576591876,0,0,.961038961038961,.7464763233636835,1.713484198128912,.1309817040957031,10.39148591843447,14.12601744294487,0,2.1972246,0,92,71,1,0
2004,7594.085438865368,.7519795286315134,.7577487433461563,.3473380187670824,.6615642704050696,.5258801753440814,0,.051948051948052,.7987669320832893,1.865587074193008,.2870931776428082,10.79408778507282,9.080895031777331,9.227062062357817,2.3025851,0,22,72,0,0
2004,18.34715207744666,.5478997473903042,.6597239182991522,.667365887304693,.9007678711336362,0,0,.4805194805194805,.9289787289631334,-2.170174210057263,-.1360377985105739,14.70723288435147,17.18039925466719,0,2.5649493,0,55,73,1,0
2004,7098.736714583159,.3730260896831248,.5404760787082308,.2432356675434441,.7390480407324396,.5563431443577963,0,.6233766233766234,.5452432554469729,-5.628372435856615,-.6507793932657151,9.521174874782666,11.70451826763363,9.761563492287779,1.7917595,0,66,74,0,0
2004,320.0890840281971,.5594971932293896,.6620981990441194,.6765408055539701,.8801483443893875,.7920164583219732,0,.3766233766233766,.9657587234632681,-1.940829967188587,-.125789050514356,14.8194193215749,16.48221601900368,13.89667334495752,2.6390574,0,47,75,1,0
2004,7050.816342925925,.2932983437902449,.5146295439492927,.502511693856697,.7779930252894337,.7168632787585434,0,.2987012987012987,.9289787289631334,-7.205021274845353,-.7623477584985797,12.69147600000768,13.02320689071038,12.57804015715657,2.5649493,0,41,76,0,0
2004,7336.539169591883,.5175287062586744,.6340201574967353,.4338459497811317,.7491437623898263,.6958078036761399,0,.1428571428571428,.9289787289631334,-2.770773991260154,-.2469898700284217,11.85186468382618,12.04636237009726,12.20860205234372,2.5649493,0,29,77,0,0
2004,5034.928249706942,.5290714116196394,.6220803898573589,.2109088004153225,.6853899192690502,.4736662030897896,.6653182673315676,.4805194805194805,.9289787289631334,-2.542512263773141,-.2985287076021832,9.125897668908408,9.887638504698041,8.310918832205907,2.5649493,6.379048128716522,55,78,0,0
2004,3847.053466936065,.5708901571888323,.6615367574528872,.5562014631614707,.8197573954195447,.4322443134050519,0,.3636363636363636,1,-1.71552943726479,-.1282125521981106,13.34796838173813,14.43736073791362,7.584132836496637,2.7080503,0,46,80,1,0
2004,6170.941076262338,.5463170059154837,.6352070637177336,.3765073822921092,.6397926251693067,.5817773105965793,.6990496782163875,.2467532467532468,.7464763233636835,-2.201473571161086,-.2418665067614872,11.15075657285254,8.343700725382167,10.20782984989676,2.1972246,6.702463708972256,37,81,0,0
2004,6056.413378921535,.6332720480445215,.6831373577015425,.5138777701345536,.8224449116342487,0,0,.7402597402597403,.7987669320832893,-.4819019881244219,-.0349720586360987,12.83045485171819,14.52836082680768,0,2.3025851,0,75,82,0,0
2004,8103.083311934637,.2030447702130125,.3417029327725585,.3347314279740414,.7328014145618128,.5131639022480629,0,.2727272727272727,.7464763233636835,-8.989822668657695,-1.508797504825817,10.63994052531753,11.49300566960541,9.003943096174917,2.1972246,0,39,83,0,0
2004,7760.252352513683,.5747639124497604,.660714168786102,.442462566944659,.7775582526802598,.7153246565894423,0,.5194805194805194,.9289787289631334,-1.638924339926721,-.1317633133994965,11.957224486958,13.00848536238358,12.55104358472345,2.5649493,0,58,84,0,0
2004,202.5427562825502,.6574589209188753,.6911865244244199,.527031652110402,.8815918661564915,0,0,.4805194805194805,.9289787289631334,-.0035966678240845,-.0002272705577803,12.99129412182767,16.53109409029057,0,2.5649493,0,55,85,1,0
2004,126.4190544896344,.308259585316788,.5442923199798354,.3518825847336189,.8065879025268435,.8044484412994463,0,.4285714285714285,.7464763233636835,-6.909156594131223,-.634306322350092,10.84965652701259,13.99143783803725,14.11480417374616,2.1972246,0,51,86,1,0
2004,9732.177264172677,.5586129201193424,.6550835026813875,.3431185996051933,.793418536605846,.6729299154821365,0,.7662337662337663,.9657587234632681,-1.958316830220915,-.1560684753229091,10.74249478009298,13.54551923746009,11.80718799621652,2.6390574,0,77,87,0,0
2004,6475.458011278793,.4562408312373542,.609570771486951,.3626370129282481,.7842088898511581,.6711761521822706,0,.3506493506493507,.7987669320832893,-3.982766829064454,-.3525273454966028,10.98115644349693,13.2336778916203,11.7764165703875,2.3025851,0,45,88,0,0
2004,2.111633138406936,.3933535459086111,.6211451422501083,.8439421508935969,.9847853609783692,0,0,.5064935064935064,.7464763233636835,-5.226388660966403,-.3025657689569097,16.86632154019036,20.02525615364928,0,2.1972246,0,57,89,1,0
2004,11123.45551206413,.5944463318069267,.6664436221969177,.3290891392808464,.7666421366970145,.4242438776544333,0,.8831168831168831,.7464763233636835,-1.249696433375093,-.1070317291974205,10.57094936386217,12.63886246693152,7.44375766995121,2.1972246,0,86,90,0,0
2004,8773.402050707891,.3882301459916044,.5731974989351353,.3911448881711941,.774884856424621,.7042454370910831,0,.3766233766233766,.7464763233636835,-5.327705993349997,-.5095351066771288,11.3297368743436,12.91796337945333,12.35664826292423,2.1972246,0,47,91,0,0
2004,686.972796462543,.3961317561362218,.5886189328350964,.5230414663738824,.7917905717428624,.7969280002263616,0,.4935064935064935,1,-5.171448415500111,-.4429674144966377,12.9425040716629,13.49039586873866,13.98285096506653,2.7080503,0,56,92,1,0
2004,27.85897994802588,.5919925886449775,.6742083987854637,.7165800986830148,.9413624876237233,.7623060928783472,0,.7012987012987013,.9289787289631334,-1.29822020968581,-.0735145309167911,15.30900032088743,18.55494489982724,13.37537705219596,2.5649493,0,72,93,1,0
2004,4667.666303017706,.5095048160049314,.6101597905811581,.2266399504752535,.6962589020652021,0,.5847230660710555,.3896103896103896,.7464763233636835,-2.929449708365395,-.3499848036029009,9.318250519440866,10.25566545658262,0,2.1972246,5.606304175891633,48,94,0,0
2004,8327.217917214057,.1301692455709062,.0482220770885937,.1464372467889052,.6063935451196677,.6328470276618273,0,.2337662337662338,.5452432554469729,-10.43096602510035,-2.77562803360605,8.337570873279839,7.212798058872344,11.10389604702956,1.7917595,0,36,95,0,0
2004,29.49535327608832,.4482539630223583,.6361037415254102,.773701181234293,.9712354103734527,.3298776281471339,0,.6753246753246753,.9865855586410126,-4.140710420185771,-.2379959346296286,16.00744913183764,19.56645084382033,5.788013107559057,2.6810215,0,70,96,1,0
2004,27.85897994802588,.623515786291348,.6826987183180807,.7584181812394857,.9561809035143883,0,0,.7012987012987013,.9657587234632681,-.6748360613726313,-.0368654760476017,15.82057604229942,19.05670081703508,0,2.6390574,0,72,98,1,0
2004,984.103452436512,.4499088516778358,.6227949148262413,.5279610097299245,.8661189500015406,.7641942375400413,0,.4285714285714285,.9289787289631334,-4.107984319026209,-.2954444108699611,13.00265785471422,16.00717660177562,13.40850632535169,2.5649493,0,51,99,1,0
2004,7532.115286002426,.4929708804176244,.6230494914160047,.4481049605255519,.7579052315886468,.6783619129614825,0,.3116883116883117,.9289787289631334,-3.256415058454017,-.2943455133112992,12.0262169309291,12.34302829217546,11.90249749867438,2.5649493,0,42,101,0,0
2004,6310.157905104509,.1064027308813536,.0386353596429654,.340009445012234,.7440476705708745,.3983735678547221,0,.5194805194805194,.7987669320832893,-10.90095859007814,-2.817009766334778,10.70447755017505,11.87380720336015,6.98983876354221,2.3025851,0,58,102,0,0
2004,7763.472794247556,.4366336900898024,.5919228472772808,.3872230930378876,.7420778111809319,.6795530837762794,0,.2337662337662338,.7987669320832893,-4.370506078179944,-.4287058379788687,11.28178307120639,11.80710718547269,11.92339771045325,2.3025851,0,36,103,0,0
2004,1234.326155185927,.5485272406139827,.6569009745570634,.4661357840117769,.8566100317410335,.7617514692900624,0,.3506493506493507,.7987669320832893,-2.157765274478987,-.1482232315439242,12.24668906944471,15.68520183479254,13.36564565993154,2.3025851,0,45,104,1,0
2004,213.7322391939362,.5552447343585921,.662280433985506,.7497572015679239,.9061576993139184,0,0,.3376623376623377,.9657587234632681,-2.024924083564315,-.1250024207131687,15.71467379599945,17.36290042092841,0,2.6390574,0,44,105,1,0
2004,20.82849654734365,.300341823914152,.580962745863129,.7478604047634555,.9440887781056831,.8008182791635847,0,.5584415584415584,.9657587234632681,-7.065733569725496,-.4760158781435557,15.6914806873691,18.64725789680639,14.05110956631567,2.6390574,0,61,106,1,0
2004,659.1921830013264,.4980423381190036,.6276770336364985,.4394883394772254,.7611081740659802,.7165160034509801,0,.4155844155844156,.7464763233636835,-3.156124904664857,-.2743704054137882,11.92085708029585,12.45148086580655,12.5719468854079,2.1972246,0,50,107,1,0
2004,6506.305704494376,.4968662136408249,.6202090314037152,.3678908373852063,.7383252423828097,.6334256355530767,0,.4285714285714285,.7464763233636835,-3.179383248071655,-.3066065565434438,11.04539765323958,11.68004410308388,11.1140482664374,2.1972246,0,51,108,0,0
2004,401.7695408003913,.4318523517526509,.6207697028807545,.6722580079437211,.8945564093348,.8192469980605532,0,.4415584415584415,.9657587234632681,-4.465059002681419,-.304186379111173,14.76705135575889,16.97007733260264,14.37445876441164,2.6390574,0,52,109,0,0
2004,1134.998234468585,.2947502437449528,.5312594549537341,.4409889730833926,.8140358022523803,.719972761686428,0,.4155844155844156,.8892534429772352,-7.176309358406707,-.6905635908320833,11.93920609805052,14.24362591169045,12.63259895838664,2.4849067,0,50,110,1,0
2004,6407.589715821789,.5505718026151132,.6527174768526479,.5013826678506883,.8050078030522705,.5788540501164221,0,.5194805194805194,.8892534429772352,-2.117333223262413,-.1662815903989995,12.67767081921964,13.93793520543511,10.15653849658191,2.4849067,0,58,111,0,0
2004,6939.002466978554,.5076657038311515,.6334930593896291,.4755250361508832,.7896221183884389,.6434315043648089,0,.5064935064935064,.9289787289631334,-2.965818905074606,-.2492651256739333,12.36149627721049,13.41697140084689,11.28961064137054,2.5649493,0,57,112,0,0
2004,341.815857441825,.4583738674922286,.6024446038024556,.413084030539809,.7375773612984253,.6829358526681329,0,.3506493506493507,.8892534429772352,-3.94058516323275,-.3832879440197565,11.59799803495572,11.65472062976349,11.9827515708404,2.4849067,0,45,113,0,0
2004,6027.162938089881,.5201269930128449,.6392761064207475,.3778055303480197,.797259022295023,0,0,.6623376623376623,.9289787289631334,-2.719391806194659,-.2243022008817217,11.16662969579754,13.67555921161889,0,2.5649493,0,69,115,0,0
2004,8161.1964761956,.4165544525594138,.5663037263787875,.1917271834470411,.7321622978218625,0,0,.2077922077922078,.7464763233636835,-4.767581226680958,-.5392925554636797,8.891354187496416,11.47136498895352,0,2.1972246,0,34,116,0,0
2004,9190.878472224686,.5412375703641537,.6320385462915964,.3473380187670824,.1384302014024739,.6042357852611342,.6990496782163875,.0909090909090909,.7987669320832893,-2.301921490201501,-.255543632640953,10.79408778507282,-8.632578294370903,10.60188490135435,2.3025851,6.702463708972256,25,117,0,0
2004,5185.671065916058,.3760160920100801,.5498830206740661,.2965121900585871,.7539826919261911,.4499918478948835,0,.5324675324675324,.621748476769222,-5.569243914855889,-.610173673901121,10.17261427579296,12.21020994636567,7.895530013780163,1.9459101,0,59,118,0,0
2004,1287.516302332103,.511443777688421,.6423529372274788,.5501686726236128,.8389438759862344,.7646566591932998,0,.5324675324675324,1,-2.891105946693959,-.2110208466728596,13.27420235368542,15.08702060883102,13.41661994798598,2.7080503,0,59,119,0,0
2004,7388.036160149958,.5316947245034075,.6401974414476272,.4456139371259542,.7630126242193486,.6246824310503496,0,.4675324675324675,.9657587234632681,-2.490635176741804,-.2203251941479583,11.99575790855437,12.51596610771974,10.96064052385086,2.6390574,0,54,120,0,0
2004,8811.425680404431,.3492091416069494,.5413457431917952,.3812727088484812,.7505897119037672,.6910020013951373,0,.7142857142857143,.7464763233636835,-6.099362341717111,-.6470254260264972,11.20902466789607,12.09532264560557,12.12427973333404,2.1972246,0,73,121,0,0
2004,7214.47405195746,.5124163814357154,.6305593259235891,.3886454202666489,.7370239393805317,.6893041507983604,0,.1688311688311688,.7987669320832893,-2.871872309121557,-.2619287902575132,11.29917459667019,11.63598160097226,12.09448934844489,2.3025851,0,31,123,0,0
2004,8697.673502588279,.3497192407738742,.5384742195444825,.3164826184116072,.7666257696589002,.3016624690723765,0,.6233766233766234,.7464763233636835,-6.089274921706745,-.6594205576000789,10.41680295910112,12.63830827421067,5.292951616199845,2.1972246,0,66,124,0,0
2004,8109.311744639793,.489484831023388,.6132725206134635,.3660529745179113,.7315661662543748,.6183576483997196,0,.3636363636363636,.7464763233636835,-3.325353113437597,-.3365484878896134,11.02292516012463,11.45117979887462,10.84966626624531,2.1972246,0,46,125,0,0
