year,wgt,Lli_ty,L_rli_ty,income,networth,debt,rent,age,educ,origin_Lli_ty,origin_L_rli_ty,origin_income,origin_networth,origin_debt,origin_educ,origin_rent,origin_age,Nn,hbus,mis
2001,4684.022784211715,.5547606133318252,.6888374799903728,.5275354784938011,.782743057992799,.5981476026468364,0,.3766233766233766,.7987669320832893,-3.486844420414691,-.3011628959024771,11.90858207357107,13.47629797215269,10.95921744576378,2.3025851,0,47,1,0,0
2001,2128.278658900051,.5651917649689929,.685705776734696,.3232068823463549,.7475449190761797,0,0,.7922077922077922,.7464763233636835,-3.305462924495736,-.3134013834494873,8.884582110737515,12.32916643149968,0,2.1972246,0,79,2,0,0
2001,986.2203243414262,.4243745594837713,.6421247161169839,.6025287612938981,.8190181353719591,.753055397921266,0,.3766233766233766,1,-5.754055013889553,-.483713262995708,13.01845944108654,14.65852767753109,13.797426952822,2.7080503,0,47,3,1,0
2001,33.27511047406764,.3905065242672378,.6553747133044819,.7589529813254895,.9217080013265605,.8497677076019797,0,.5194805194805194,1,-6.34296744705965,-.431933157303012,15.33348946860387,18.00526099263636,15.56938294960759,2.7080503,0,58,4,1,0
2001,11014.54719756115,.6152772568631373,.7116998129672089,.4921128453129657,.7645222017289353,.3528537283387021,0,.6103896103896104,.7464763233636835,-2.434554154343566,-.2118184227550292,11.38433806934459,12.88246774244943,6.464960685791608,2.1972246,0,65,5,0,0
2001,19.79132499816901,.3607662587558789,.6390923750868034,.7666371865941588,.9064005548566336,.7946291413307061,0,.3766233766233766,.9657587234632681,-6.860104387937429,-.495563449589498,15.44721332754965,17.50638079064307,14.55913809576116,2.6390574,0,47,6,1,0
2001,15.46504593174159,.5298398778262881,.7037612482578783,.7794064711439298,.9256732830597315,.8452642292750061,0,.2727272727272727,.9657587234632681,-3.920177233762828,-.2428418044116906,15.63619478551481,18.13449224984774,15.48687054292203,2.6390574,0,39,7,1,0
2001,8582.663474083736,.5701925753282335,.6842006978327162,.4311081210217603,.7328629084695623,0,0,.7922077922077922,.3440101875302623,-3.218506613695491,-.3192831314617731,10.48148703690195,11.85066961418357,0,1.3862944,0,79,8,0,0
2001,642.5610354001905,.5125004023178346,.6787976671839088,.5743704997432039,.8148949611828532,.6891848059840849,0,.4025974025974026,.9289787289631334,-4.221683732332655,-.3403978150422421,12.60172588793615,14.52415059665377,12.62719455143512,2.5649493,0,49,9,0,0
2001,4680.753963468569,.5516871466374198,.6718398190082713,.5098754635810853,.717215411821292,.4030095274450189,.635463801738436,.1818181818181818,.8892534429772352,-3.540287223863352,-.3675886218650674,11.64721932040481,11.34070694314535,7.383911637262212,2.4849067,6.423641258414158,32,10,0,0
2001,13.2456882358536,.4634384113091712,.6885641509145178,.7788516877853365,.9655038268650611,.8714888964851822,0,.6493506493506493,.9289787289631334,-5.074795414671298,-.302231047709333,15.6279841635686,19.43259704989674,15.96735701336402,2.5649493,0,68,11,1,0
2001,7049.263049160223,.5699248067561321,.6909616245407624,.5571477561953705,.7356242540622081,.6644048569417746,0,.3766233766233766,.7464763233636835,-3.223162692511829,-.2928618806064505,12.3468346155909,11.94066376505248,12.17317810357523,2.1972246,0,47,12,1,0
2001,19.41084941702636,.6994320987263153,.7494404657428226,.6940955749532063,.8571543285471255,.6347303254524177,0,.7532467532467533,.7987669320832893,-.9712324007245382,-.0643304677027432,14.37361993415194,15.90141242593503,11.62948346741192,2.3025851,0,76,13,1,0
2001,5776.364535887397,.5937839257222913,.7011934924786977,.5462946617606765,.7373488424807531,.6597298586881954,0,.2987012987012987,.9289787289631334,-2.808289738889876,-.2528764228163238,12.18621217807628,11.99686928700477,12.08752312110464,2.5649493,0,41,15,1,0
2001,1758.97263346653,.5884337398226304,.7131505590764738,.5625896623572535,.8479446996494505,.6678151890769128,0,.5194805194805194,.8892534429772352,-2.901321146703681,-.2061490036745564,12.42737314197222,15.60126428994242,12.23566196419069,2.4849067,0,58,16,1,0
2001,5854.144980867992,.8004211420457943,.7874701744945329,.4635652673123764,.6855994007601772,0,.684248779343447,.1428571428571428,.9289787289631334,.7848099219124997,.0842870988341029,10.96184275326815,10.31031941147064,0,2.5649493,6.91678845905258,29,17,0,0
2001,7739.70807628122,.5676854238476903,.6830219617512294,.4779424220268517,.6923988059465109,.6288081102777653,0,.5844155844155844,.7464763233636835,-3.262102076771303,-.3238895534873389,11.17462019187421,10.53191670004888,11.52097706602802,2.1972246,0,63,18,0,0
2001,2121.475953203276,.7182422080833508,.7538421804494887,.551703039448326,.8117662760621255,0,0,.7922077922077922,.9657587234632681,-.6441538678594384,-.0471288600710587,12.26625449341936,14.42218459807469,0,2.6390574,0,79,19,0,0
2001,197.1848920759368,.6727850967616109,.7237824506888515,.4930198148738124,.6860678464731221,.4321352689214821,.6977290274375748,.3506493506493507,.7464763233636835,-1.434582301697288,-.164600280032438,11.39776093804727,10.3255863792406,7.917551382196746,2.1972246,7.053054722519057,45,21,0,0
2001,10448.16093070194,.4825072688455329,.6343046678601171,.403712204501828,.7013907525302843,.6187006052844932,0,.7922077922077922,.6880203750605246,-4.743217653584332,-.5142734902570847,10.07603595418476,10.824970419808,11.33578808497176,2.0794415,0,79,22,0,0
2001,1.730653334775185,.6531336864829995,.7402150246636285,.7991367279738707,.9444127249647027,.7693873301146914,0,.9090909090909091,.9289787289631334,-1.776289748509888,-.1003828764227341,15.92819647810894,18.74522354204334,14.09665944230319,2.5649493,0,88,23,1,0
2001,8576.205748900584,.5924886771155136,.6981742690279302,.6017672881275568,.7474662587943169,.3471671677912123,0,.7012987012987013,.7464763233636835,-2.830812096732626,-.2646753467842558,13.00718987397684,12.32660283884681,6.360771931573299,2.1972246,0,72,24,0,0
2001,8373.097117267494,.6631411604619921,.7319827661844267,.472063238099564,.7733451386692646,0,0,.6493506493506493,.7464763233636835,-1.602275347816873,-.1325539937528469,11.08761008994613,13.17001332176032,0,2.1972246,0,68,25,0,0
2001,6915.525796746384,.6149320672033762,.7135500624322482,.4958861079317784,.7743046524073093,.5962869046729429,0,.4155844155844156,.9657587234632681,-2.440556465405762,-.2045877711932322,11.44018118790063,13.20128453400278,10.92512587103113,2.6390574,0,50,26,0,0
2001,3677.042209948702,.7941393231764009,.7787605497456108,.5190513603211196,.8046981889760156,.5002493722345677,.7292089812794548,.0909090909090909,.7987669320832893,.6755788663919746,.0502504659457252,11.783019751299,14.19183078170485,9.165533094449911,2.3025851,7.371272581283745,25,27,0,0
