year,wgt,Lli_ty,L_rli_ty,income,networth,debt,rent,age,origin_Lli_ty,origin_L_rli_ty,origin_income,origin_networth,origin_debt,origin_rent,origin_age,Nn,hbus,mis
2010,7128.092538299619,.6174216052041622,.68740301108635,.3438458816392131,.7576875489077211,.4671959964114681,0,.7368421052631579,-2.885061752052255,-.259669517935787,11.22172595475367,12.69607212342558,8.681392083246637,0,75,1,0,0
2010,5216.277735415762,.6733594906231356,.7148142203630634,.2968851631377368,.7357597735367606,.6227350170520026,0,.5263157894736842,-1.683503356775493,-.1480123824160506,10.60863280360824,11.95079774748394,11.57160354224091,0,59,2,0,0
2010,6293.107983465155,.6023630739670462,.6722801230538314,.2386395322732188,.7295723230214647,0,0,.9868421052631579,-3.20852239939301,-.3212712641940678,9.848210082093493,11.74050061321267,0,0,94,3,0,0
2010,3900.549079007448,.581773970143137,.6648714811200647,.3724075069360974,.7462666175774133,.5330479938689932,0,.5789473684210527,-3.650780993287798,-.3514497115608012,11.59461072768472,12.30790107890002,9.905047709118568,0,63,4,0,0
2010,4056.225355576968,.4684435431279718,.583618684871532,.3579335338172642,.7223987995766964,.6457380790125902,0,.4078947368421053,-6.085144126617544,-.68242578746079,11.40564654501914,11.49668914040442,11.99904427702666,0,50,5,0,0
2010,2950.126270639681,.47615575166633,.627859975430676,.4352506619004003,.7981296948219008,.7807430968896719,0,.6447368421052632,-5.919484147768104,-.50221280503951,12.41505617942485,14.07060713885842,14.50769482711493,0,68,7,0,0
2010,2199.973162506668,.4757784459119871,.6053563767392799,.2851535932412971,.7688269785873465,.6167652067184917,.6872843222707209,.4473684210526316,-5.927588760470592,-.593879223087749,10.45547191967788,13.07467557782903,11.46067308785794,7.072632799076927,53,8,0,0
2010,4059.875651324568,.6248309119363588,.6919973454325843,.3685942658706975,.7467359578165995,.6421920662967654,0,.3026315789473684,-2.725908172316978,-.2409549035040823,11.54482716270818,12.32385286826061,11.93315260210926,0,42,9,0,0
2010,3353.340687297103,.6346661778307398,.699701172470422,.2959733133120863,.7779593054775249,0,0,.6973684210526315,-2.514644442616456,-.2095740457352423,10.59672819693231,13.38506224993013,0,0,72,10,0,0
2010,3691.071379295793,.6861733266775198,.723910097162791,.429534190954542,.7746087070902036,.6717934167636839,0,.631578947368421,-1.408259268238259,-.1109611331170709,12.34042509843921,13.27118315914698,12.48320211360076,0,67,11,0,0
2010,3283.507841931671,.3718858282311655,.3815674735374356,.3253293707773528,.6893720617635819,.5401545601252113,0,.4868421052631579,-8.159225620653523,-1.505463518416496,10.9799846365888,10.37418669787876,10.03710125518848,0,56,12,0,0
