year,wgt,Lli_ty,L_rli_ty,income,asset,debt,rent,age,origin_Lli_ty,origin_L_rli_ty,origin_income,origin_asset,origin_debt,origin_rent,origin_age,Nn,hbus,mis
1989,7533.340538646087,.4693239565423112,.6554425526308794,.5773110556243636,.581927486044938,.6940662681936521,0,.273972602739726,-4.02583967022455,-.3958751425634883,11.03936735174982,12.44825693481825,11.99351594113876,0,38,35,1,0
1989,7888.212346388886,.5544315277970261,.6997226901253504,.5660758079059045,.573225242169072,.5958747141230952,0,.6986301369863014,-2.413703019344325,-.2214835903897641,10.82452645160832,12.30038381135059,10.29675869619247,0,69,37,0,0
1989,8893.071859937389,.3349558793008709,.4981296314673225,.5198600749253613,.4665012803788328,.5598858290830575,.5760346039917031,.1780821917808219,-6.57108563172566,-1.015431585948989,9.940787176511948,10.48687389323238,9.674868127220067,5.701589997534885,31,39,0,0
1989,5799.424009745962,.4510417744506487,.6032811211396021,.5248441551440248,.4757869331582308,.4617808614997395,0,.1232876712328767,-4.372147000741897,-.6013061442739748,10.03609297727288,10.64466060887865,7.979607103114031,0,27,41,0,0
1989,8587.918241670126,.6475116550753802,.7400806085485995,0,.5133236458094019,.3054207659970167,0,.6027397260273972,-.6505474922651998,-.062539186994229,0,11.28250425284163,5.277693202514191,0,62,42,0,0
1989,5601.41830170373,.280855873913985,.1258912650248206,.4931477886269428,.3463811679210983,.4396893050967738,0,.726027397260274,-7.595866391077722,-2.481443892496706,9.429993665144954,8.445729508658955,7.597863390697207,0,71,44,0,0
1989,9628.904971974704,.6146147056758025,.7294733940014763,.5476085948581646,.621036541382055,.6258225605841491,0,.8082191780821918,-1.273692731253246,-.1043143194527379,10.47139559293016,13.11281865603222,10.81425967613234,0,77,45,0,0
1989,9448.043343474985,.576859708346911,.7105680208023184,.5410633026537089,.5724209135815167,0,0,.684931506849315,-1.988860771539897,-.1787706685784907,10.3462362280339,12.28671623523657,0,0,68,46,0,0
1989,10027.96152529116,.5288276851268822,.686706062639989,.565641825169576,.5675139799326329,.3994902982548946,0,.6027397260273972,-2.898699742472215,-.2727478817782624,10.81622781467079,12.20333502739415,6.903221608680068,0,62,47,0,0
1989,9868.397311799838,.6463086675601825,.741545401489854,.5505976497904096,.5931403653319016,.3994902982548946,0,.7808219178082192,-.6733348922016548,-.0567702908459186,10.52855243257516,12.63879210102148,6.903221608680068,0,75,48,0,0
1989,4554.644180231477,.243076503518561,.1048649520651222,.535939524930746,.3947305287184904,0,0,.4246575342465753,-8.311496114305998,-2.564253286527837,10.24825912546252,9.2673073799254,0,0,49,51,0,0
1989,3891.449231183586,.4505464149885924,.6482127076670121,.561091602778041,.5976694619132815,.4037252054411817,0,.5342465753424658,-4.381530268674091,-.4243489449626258,10.72921826232819,12.7157529018826,6.976401114983068,0,57,52,1,0
1989,7869.977650483702,.7031723392290912,.7725219580028643,.5374553945231492,.3848582766363059,.5473339274848917,.4434208321736399,.0958904109589041,.4037961767452633,.0652268409826683,10.27724565036077,9.099552859151583,9.45797034842295,4.388979002129939,25,55,0,0
1989,8407.290059230358,.5644370368316064,.6956052541172838,.593646672184883,.4885940971141303,.4868961864256327,.6389364169950672,.5068493150684932,-2.224175253629043,-.2376995756385086,11.35173772881435,10.86228670209509,8.413601757038828,6.324192086648191,55,56,0,0
1989,7488.067286665428,.4896155355673017,.657544559575639,.565641825169576,.5230422210766686,.5833489333625264,0,.2465753424657534,-3.641469657449601,-.3875966620862692,10.81622781467079,11.44764741602187,10.08031228738187,0,36,57,0,0
1989,8035.294917585423,.3986206860578324,.2054943320500633,.4569033940651772,.2057429797505443,.3259729076553822,.5616289622059036,.2191780821917808,-5.365125141595722,-2.167937584661631,8.73692676107126,6.055931146274696,5.632835715412361,5.559002967962669,34,58,0,0
1989,11482.02401086752,.5418228273138772,.6907943008521024,.5534250574174496,.5480907974220774,.5689092704704994,0,.6438356164383562,-2.652541325609931,-.2566468882446404,10.58261824535313,11.87328605307342,9.830793855185311,0,65,59,0,0
1989,11701.8216436242,.5416126175365148,.6901713530900565,.5335800072567488,.5382605823144615,.6434459760436468,0,.8356164383561644,-2.656523190930057,-.2591002868403399,10.20314032490876,11.70624584677059,11.11879358584228,0,79,60,0,0
1989,10785.2307693426,.4872894833459635,.6559563770715348,.5374553945231492,.5235894240629435,.6459515312427063,0,.2054794520547945,-3.685530532206064,-.393851511951188,10.27724565036077,11.45694577813462,11.16208976316484,0,33,61,0,0
1989,1630.339179382597,.6615348632337562,.7496003333889615,.7294237549758068,.7957428399839002,0,0,.9726027397260274,-.3849150990274704,-.025046991054576,13.9480730670609,16.08152034174067,0,0,89,64,0,0
1989,6405.530896352471,.4967311775882737,.670959771090951,.5733282130655789,.5832313111035855,.5922693061273778,0,.5753424657534246,-3.506682738642811,-.3347625994281259,10.96320726147915,12.47041221874592,10.23445698200099,0,60,66,0,0
1989,7333.587181897412,.6552403659831657,.7455528791500012,.5838564466153475,.617223998915271,0,0,.7534246575342466,-.5041476134435066,-.0409873622237606,11.1645286056464,13.04803392108817,0,0,73,67,1,0
1989,6818.654390909738,.5604558037276678,.7030731717167306,.5248441551440248,.5747134422791624,0,0,.6438356164383562,-2.299589129362237,-.208288155183104,10.03609297727288,12.32567209351817,0,0,65,70,0,0
1989,6320.949594147726,.6686963732528695,.7509319169156483,.5882783713688384,.6325486168870081,0,.6458947294106109,.726027397260274,-.2492593329510912,-.0198027228294182,11.24908484492159,13.30843792237272,0,6.393065456743085,71,71,0,0
1989,10266.74517970185,.442441348352707,.6167969900302467,.556107408059517,.4918454879530149,.4980967006681555,0,.0958904109589041,-4.535059206098838,-.548075655657936,10.6339102720959,10.91753605224183,8.607147463367792,0,25,74,0,0
1989,9885.320539384702,.110951147981523,.042592856051971,.5143504565995065,.5273766056512914,.4146599341853016,0,.6986301369863014,-10.81425967613234,-2.809503823118891,9.835432012992234,11.52129956763957,7.165354028436052,0,69,75,0,0
1989,6185.804677669183,.7098678471272056,.7666209811105966,.6238151116605363,.6385484875627584,0,0,.6027397260273972,.5306247716596141,.0419866123426299,11.92861995297439,13.41039089333987,0,0,62,77,0,0
1989,5471.476036662863,.57817684124877,.7159182825869912,.5961373840962894,.6508567082114657,0,0,.5616438356164384,-1.963911190746292,-.1576993596359352,11.39936523133577,13.61953867839576,0,0,59,78,0,0
1989,7156.019676336832,.345023605521514,.5356677923718606,.5853723479604509,.5058202543243684,.6181296288264817,0,.2191780821917808,-6.380379326845324,-.8675924301490141,11.19351573772117,11.15500266229558,10.68132525200336,0,34,81,0,0
1989,10618.22115804858,.1211065783491903,.0468733471267473,.5012086011639203,.5160874075026795,0,0,.684931506849315,-10.62189204937703,-2.792645666734683,9.584132876376662,11.32946755103633,0,0,68,83,0,0
1989,10935.94985591234,.5023512267137367,.6620340714646779,.5248441551440248,.498426681201479,.3065839912916912,0,.726027397260274,-3.400225850714591,-.3699153044588306,10.03609297727288,11.02936716335256,5.297793820789624,0,71,84,0,0
1989,6110.246055843651,.5548029239017815,.6912355494799856,.5081912643020169,.5042147471141372,.4359948573374277,0,.1917808219178082,-2.406667907618736,-.2549090880148942,9.717655667468208,11.12772103593422,7.534023062869809,0,32,85,0,0
1989,7502.597429826479,.3971693264521301,.5752653279477549,.4931477886269428,.4729003901141721,.5879808283670444,0,.2328767123287671,-5.392617290407689,-.7116426955259745,9.429993665144954,10.59561094513244,10.16035177225548,0,35,86,0,0
1989,10696.20356710411,.4572103573826996,.6417427156082143,.5335800072567488,.5485866616961944,.5893010661416982,0,.2602739726027397,-4.25529959830586,-.4498301656979118,10.20314032490876,11.88171204067796,10.18316557768304,0,37,88,1,0
1989,9544.545176700105,.5872840591930114,.7108988221669406,.565641825169576,.5114838912084557,.5897345359267836,0,.1643835616438356,-1.791399161334429,-.1774678505047021,10.81622781467079,11.2512421711146,10.19065596731248,0,30,90,0,0
1989,7210.009972292137,.5516463202243788,.6928622199215226,.5293942821184348,.5268753648691658,.5031311784062227,0,.684931506849315,-2.466461371415442,-.2485026584230666,10.12310070504503,11.5127822195717,8.694143607358425,0,68,91,0,0
1989,6728.711179640256,.6434732282418312,.7415679344346339,.5660758079059045,.6505998484871583,0,0,.7808219178082192,-.7270447511374747,-.0566815477787659,10.82452645160832,13.61517398231643,0,0,75,92,0,0
1989,8988.415098647487,.5259134674247626,.6919557189030299,.5882783713688384,.6344095225601661,0,0,.4931506849315068,-2.953901848430214,-.2520727945745581,11.24908484492159,13.34005941428836,0,0,54,93,0,0
1989,6234.176115825541,.7908264009530852,.7938817766727831,.544438282565434,.7325370502932907,0,0,.6712328767123288,2.064169318881428,.1493497038003721,10.41077274208007,15.00749418525575,0,0,67,94,0,0
1989,8685.009984098499,.5355101879239847,.6827048121914877,.5896729871643922,.5119368024525575,.6080843286577077,.6137005184624474,.4657534246575342,-2.772117494618184,-.2885062853387093,11.27575274939298,11.25893827815024,10.50774172946556,6.074407185436835,52,95,0,0
1989,8685.009984098499,.5427700518760707,.6744728183569484,.4836140012400348,.4251868006268696,0,.5998460060101614,.3835616438356164,-2.634598674787996,-.3209269204929946,9.247688164163803,9.784836435708653,0,5.937275233517129,46,96,0,0
1989,8105.28044861574,.4364575462430536,.6483494403399812,.6402730261356715,.6490655256072332,.7040449148627372,0,.3972602739726027,-4.648406427155299,-.4238104411453122,12.24332891613154,13.58910195768705,12.16594768632086,0,47,97,0,0
1989,10372.68624218969,.5022063644900333,.6648266991282791,.565641825169576,.5207880821358593,.6544502398271841,0,.3287671232876712,-3.402969880378665,-.3589169042628169,10.81622781467079,11.40934389676151,11.30894806986847,0,42,98,0,0
1989,10266.74517970185,.2758266912026505,.1229897290408044,.556107408059517,.4125152404851701,.5574482107970021,.524650380302138,.1917808219178082,-7.691130885803465,-2.49287121392279,10.6339102720959,9.569514594113516,9.63274590472926,5.192988997196822,32,99,0,0
1989,8729.04863430433,.6854973066480521,.7576011294261467,.5248441551440248,.5197005647979459,0,0,.7123287671232876,.0689896793995106,.0064631016980566,10.03609297727288,11.39086422785353,0,0,70,100,0,0
1989,7502.597429826479,.1799262895525017,.2320576962196861,.5081912643020169,.4924390351542158,.5833489333625264,0,.3150684931506849,-9.507709012226904,-2.063321235873761,9.717655667468208,10.92762191972831,10.08031228738187,0,41,101,0,0
1989,7549.385829554833,.6225411865711868,.7281603701484354,.565641825169576,.5116190689841327,0,0,.589041095890411,-1.123546625853216,-.109485492821419,10.81622781467079,11.25353918326433,0,0,61,103,0,0
1989,8734.954550791032,.5615685753023218,.7020046338766629,.6029681816474119,.5610187970749095,.6285356662622094,0,.3698630136986301,-2.278510630550559,-.2124964522442643,11.52998404200573,12.09296545026372,10.86114234093104,0,45,104,0,0
1989,7721.349833545707,.5128909503383767,.6758565186012726,.5698276310458653,.5610246947269648,.6210727895812521,0,.3424657534246575,-3.200578809976261,-.315477397365814,10.89626897840963,12.09306566628191,10.73218328537464,0,43,106,1,0
1989,8286.578572605111,.5952082152316234,.7164015114123626,.5410633026537089,.5336256802743106,0,0,.6712328767123288,-1.641297094164551,-.155796225868066,10.3462362280339,11.62748714367971,0,0,67,107,0,0
1989,15175.18196115375,.5418427883229665,.6974732455166753,.6347631559068384,.6164958109699945,.7120860141703659,0,.1095890410958904,-2.652163217365657,-.2303427348963644,12.13796893571201,13.03566016697653,12.30489847120963,0,26,108,0,0
1989,4665.705781830857,.4107083062037999,.2152767981147546,.5410633026537089,.4254498003468533,0,.6389364169950672,.0958904109589041,-5.136157316854125,-2.12941061664304,10.3462362280339,9.789305465836959,0,6.324192086648191,25,109,0,0
1989,8465.549286895663,.6879590406723616,.7600087888951225,.5698276310458653,.4392878881624743,.3465515729473949,.6749171309987428,.1232876712328767,.1156206851584525,.0159453548178192,10.89626897840963,10.02444956169374,5.988436558642292,6.680329161827228,27,111,0,0
1989,6867.610809141514,.6034885355383253,.7229842701732442,.6623756985569509,.5888859660421618,.6021268882562234,0,.3150684931506849,-1.484448441915856,-.1298708881692242,12.6659771885607,12.56649910160358,10.40479672306216,0,41,112,0,0
1989,7823.397559897305,.4962612439004261,.6734233671114636,.5923553709522131,.5983489344709085,0,.5760346039917031,.6301369863013698,-3.515584382885425,-.3250600474882214,11.32704540995031,12.72729885840141,0,5.701589997534885,64,113,0,0
1989,5154.089846699831,.4967336078145497,.6806778318189858,.5737030875165422,.6564358683800798,.5727984469651662,0,.3424657534246575,-3.50663670446757,-.2964892834364551,10.97037562718885,13.71434271425453,9.897999109819116,0,43,114,1,0
1989,8893.071859937389,.6420284400118418,.7347033164056203,.5586588621560041,.4574081045592211,0,.5760346039917031,.1643835616438356,-.7544124227087314,-.0837169514811351,10.68269928934724,10.33235784773109,0,5.701589997534885,30,115,1,0
1989,7900.611477275766,.1593221786834246,.0636605851419784,.4357035244222189,.4726361685318961,0,0,.0547945205479452,-9.897999109819116,-2.726531317054729,8.331541923005551,10.59112115247481,0,0,22,116,0,0
1989,2848.858327117222,.4906016025471498,.6751572749883543,.5868455427088111,.6342420733671075,.7090243091106623,0,.2328767123287671,-3.622791240300577,-.318231277229435,11.22168623237804,13.33721402917241,12.25199198356806,0,35,117,1,0
1989,3833.953670918492,.5730148194934697,.7066432318112456,.5985148431384553,.5540644369347018,.5850594343288817,0,.2876712328767123,-2.061691967963566,-.1942279386511734,11.44482710751935,11.97479329026444,10.10986986934116,0,39,119,0,0
1989,8465.549286895663,.6970512389428881,.7642303429167672,.5806860880163621,.4623793616700881,.2809199170908928,.6458947294106109,.1095890410958904,.2878482067865442,.0325713952972953,11.10390486932608,10.41683207380782,4.854316739209334,6.393065456743085,26,120,0,0
1989,8555.966500642431,.0765142458180918,.0285926099093304,.6060757392706865,.5702206902736651,.3259729076553821,.483966271746049,.5753424657534246,-11.46657522575941,-2.864641968431428,11.58940689531132,12.24932887888349,5.632835715412359,4.790297726924869,60,121,0,0
1989,3511.846495649541,.6326045301797828,.7358619343113184,.6040246853769299,.5937184156505968,.6469241475842731,0,.3013698630136986,-.9329233379054945,-.0791538858182021,11.55018655270601,12.64861463729675,11.1788966447722,0,40,123,0,0
1989,3841.179128480049,.2805952393375633,.5089526543172955,.506867333437648,.5696858226216236,0,0,.8493150684931506,-7.600803420145072,-.972806520607804,9.692339403354259,12.24024012528414,0,0,80,124,0,0
1989,9014.60763876774,.5671873242034544,.7022718765239401,.5773110556243636,.5351586975891334,.5833489333625264,0,.5753424657534246,-2.172078371915202,-.2114439518975459,11.03936735174982,11.65353698345742,10.08031228738187,0,60,125,0,0
1989,4116.351326629617,.4775135902390324,.6586614141316314,.556107408059517,.5679350007350636,.479671710145877,0,.6438356164383562,-3.870708834681683,-.3831980759347215,10.6339102720959,12.21048923520404,8.288762277873341,0,65,126,0,0
1989,7318.285766467801,.6123025724422935,.7273352509190992,.5550509197529677,.594401690715381,0,0,.547945205479452,-1.317489947793504,-.112735117399714,10.6137080563143,12.66022520802523,0,0,58,127,0,0
1989,8178.684049357788,.6548913604241038,.7425075548546908,.4931477886269428,.4617773436838067,0,0,.6712328767123288,-.5107585958135815,-.0529809751794082,9.429993665144954,10.40660226626795,0,0,67,128,0,0
1989,6284.816632282544,.5978574420539107,.7225220944799022,.601889893024241,.6228035841620979,.5857112103113166,0,.7534246575342466,-1.591114535859346,-.1316911069196498,11.50936495961258,13.14284518010041,10.12113260604746,0,73,130,0,0
1989,8795.688400149145,.3820626383482461,.5925325507304565,.5586588621560041,.5572770536363977,.6531571265327522,0,.5342465753424658,-5.678773330424382,-.643637988377519,10.68269928934724,12.02938376979601,11.28660297744548,0,57,131,0,0
1989,8893.936071660139,.2147392335889417,.0901630066438768,.4719458203069816,.410857518819551,0,0,.821917808219178,-8.848270349146997,-2.622154983023349,9.024568696085455,9.541345712152514,0,0,78,132,0,0
1989,4580.302064654252,.3598641532896699,.5615747941055829,.5410633026537089,.5278390741520261,.5347353411033952,0,.6438356164383562,-6.099264607867165,-.7655610792961551,10.3462362280339,11.52915807662697,9.240265853151133,0,65,133,0,0
1989,7454.27762839637,.5464959386724529,.6821156741309408,.5012086011639203,.4557067456919037,0,0,.7945205479452054,-2.564021655929107,-.2908265288301899,9.584132876376662,10.30344745939466,0,0,76,134,0,0
1989,4697.728541366062,.5883100084896433,.7166106305817352,.5634161874722984,.5879098151997826,0,0,.6301369863013698,-1.771965279734222,-.1549726372660498,10.77366907290968,12.54991183099875,0,0,64,135,0,0
1989,5393.857835095638,.0947187628948401,.0358973497941686,.4569033940651772,.54465356821957,0,0,.5068493150684932,-11.12173905245156,-2.835873202144257,8.73692676107126,11.81487883931346,0,0,55,136,0,0
1989,7369.13015136591,.6019424190024623,.7238393104881471,.6214709517432603,.6129414984035971,.6325046536027333,0,.4657534246575342,-1.513735508827175,-.1265034232939031,11.88379482411891,12.97526341086732,10.92972673282584,0,52,137,0,0
1989,7721.349833545707,.6443837507702092,.7402952128900941,.5985148431384553,.5778381040985474,.606126833951257,0,.2465753424657534,-.7097973227617204,-.061693995756484,11.44482710751935,12.37876799724181,10.47391607758997,0,36,138,0,0
1989,5772.267613581471,.3925584311571353,.3492998473859287,.5853723479604509,.4063243747302493,.4395737384789211,.661444501893433,.2191780821917808,-5.479958442185892,-1.601578299221397,11.19351573772117,9.464316133899365,7.595866391077722,6.546977090935948,34,139,0,0
1989,8522.081495264167,.5512558502692876,.6957931611848482,.5773110556243636,.5530587514484714,.5515772980050282,0,.4931506849315068,-2.47385778652152,-.2369595281356963,11.03936735174982,11.95770415139448,9.531296101754641,0,54,140,0,0
1989,7888.212346388886,.649686051290126,.7420141829006531,.5198600749253613,.5530782545201494,0,0,.6712328767123288,-.6093593373261331,-.0549240563379601,9.940787176511948,11.95803555788772,0,0,67,141,0,0
1989,6147.0425135969,.3358271397332043,.556299533610585,.6040246853769299,.5674200092941165,.6236047268917191,0,.1232876712328767,-6.554581919368242,-.7863370054313954,11.55018655270601,12.20173822867994,10.7759353475143,0,27,145,1,0
1989,4830.355744626667,.565861625969195,.7091504900125123,.6208681173802828,.6266669587755131,0,0,.589041095890411,-2.197190200157373,-.1843534289012021,11.87226739896339,13.20849368172374,0,0,61,146,1,0
1989,7237.578067385187,.5629864734823196,.7048070640162764,.5790257941230874,.5841761984323096,.479671710145877,0,.5753424657534246,-2.25165231948033,-.2014594462736616,11.07215665660581,12.48646824321691,8.288762277873341,0,60,147,0,0
1989,9879.076993914303,.4563560083804247,.6527480778048279,.6108768336050419,.6093267134992446,.4476579862541064,0,.5205479452054794,-4.271482968585433,-.4064869805973431,11.68121363195874,12.91383907685701,7.735562784645646,0,56,148,0,0
1989,10057.98644760339,.5650137268043661,.7063741707357651,.5985148431384553,.5935572838672293,.7077572789688771,0,.2054794520547945,-2.213251395415552,-.1952876006404438,11.44482710751935,12.64587660094241,12.23009760993288,0,33,149,0,0
1989,9439.903907014053,.5078000357402435,.6614250918690663,.5198600749253613,.4792527682183934,0,0,.136986301369863,-3.297012651162829,-.3723136912509695,9.940787176511948,10.70355390847823,0,0,28,150,1,0
1989,6291.471142279343,.5885744722181812,.7157715066457651,.5755381803941941,.5689745605302911,0,0,.3972602739726027,-1.766955717561097,-.1582774175567219,11.00546635376271,12.22815398422101,0,0,47,151,0,0
1989,7730.657748297749,.5454295877868856,.6932871452955259,.5882783713688384,.5528257155006914,.3391736246404049,0,.4520547945205479,-2.584220838210747,-.2468291452019372,11.24908484492159,11.95374428150689,5.860945071607377,0,51,152,0,0
1989,9782.739653141445,.4313875254144032,.6125859677277148,.5534250574174496,.4984456615083261,.6234602351453946,0,.0958904109589041,-4.744444491431992,-.5646602183338849,10.58261824535313,11.02968968674973,10.77343851955662,0,25,153,0,0
1989,9063.303781335819,.5465475229525556,.6951695196767051,.5143504565995065,.5664898738319709,0,0,.5342465753424658,-2.563044528896379,-.2394156589600105,9.835432012992234,12.1859328757161,0,0,57,154,0,0
1989,9987.788447187764,.5364105621233733,.682195511994252,.6185434994963188,.5184711643792367,0,.524650380302138,.1506849315068493,-2.755062299352455,-.2905120978077743,11.82781595372686,11.36997360671027,0,5.192988997196822,29,155,0,0
1989,11121.08982427116,.6195254154786092,.7289615085222988,.5838564466153475,.5682835650496776,0,0,.1232876712328767,-1.180672390780272,-.1063303137178894,11.1645286056464,12.21641222410972,0,0,27,156,0,0
1989,5471.476036662863,.553106524245714,.7053945412778592,.6003419325434153,.6503562249825826,0,0,.5205479452054794,-2.438801688665101,-.1991457436225121,11.47976479133701,13.61103420307264,0,0,56,157,0,0
1989,8912.366400523741,.6009701034695589,.7197555181391966,.5534250574174496,.5439325972173471,.5731215994336928,0,.7123287671232876,-1.532153441376588,-.1425869073747187,10.58261824535313,11.80262771930934,9.903583208139839,0,70,159,0,0
1989,14024.69667199587,.6453157465456717,.7317021370727494,.5081912643020169,.3202187552774191,0,.5616289622059036,.7534246575342466,-.6921431408136546,-.0955367052539498,9.717655667468208,8.001163977026371,0,5.559002967962669,73,160,0,0
1989,9841.934406479055,.4130787853249245,.6121340541157101,.5838564466153475,.5531786679817325,.6102450063662324,0,.2054794520547945,-5.091254892604772,-.5664400212140313,11.1645286056464,11.95974183645384,10.54507839849617,0,33,161,0,0
1989,1842.426871461982,.4720678575583029,.6836021231419009,.6653076793197918,.793880401146223,0,0,.7397260273972602,-3.973863761042173,-.284972343072957,12.72204265343259,16.04987279748388,0,0,72,164,0,0
1989,7014.621449112917,.4712986746049047,.6500901386533599,.6029681816474119,.5625728481507288,.5999965247516591,0,.4520547945205479,-3.988433886967802,-.4169549276371577,11.52998404200573,12.1193727068159,10.36798388569591,0,51,165,0,0
1989,6357.434563278999,.7796235083040119,.8071622365327529,.5293942821184348,.4547176903764528,0,.6458947294106109,.6575342465753424,1.851960304228725,.2016530646210143,10.12310070504503,10.28664090916873,0,6.393065456743085,66,166,0,0
1989,5627.694648307625,.5209070160353707,.6692628903006884,.5634161874722984,.4786926584786699,0,0,.3013698630136986,-3.048735758700468,-.3414455433305609,10.77366907290968,10.69403622799501,0,0,40,168,1,0
1989,7937.023826286956,.5536702062043958,.6919950204738946,.6135592284416295,.5145112511410795,.4590371194167565,.6458947294106109,.2191780821917808,-2.428124232692226,-.2519180104583884,11.73250650379107,11.30268466979467,7.932195038994746,6.393065456743085,34,169,0,0
