year,wgt,Lli_ty,L_rli_ty,income,networth,debt,rent,age,origin_Lli_ty,origin_L_rli_ty,origin_income,origin_networth,origin_debt,origin_rent,origin_age,Nn,hbus,mis
2013,5255.956199156072,.5893055352209065,.7220682359511259,.364157437870456,.1922310924657851,.5533381772107135,.504948170589048,.4473684210526316,-2.810562066491102,-.3596444901008146,10.9673677413596,-6.345721452316008,10.09701943108541,5.291648358431826,53,3,0,0
2013,2550.707653296105,.5849615612127859,.7595778155296165,.4469407621327809,.811654950228478,.6966354031586536,0,.3815789473684211,-2.895676278318209,-.2184374270815657,12.02005909508074,14.69199336527687,12.7118306521554,0,48,4,0,0
2013,4020.445787047441,.5802644768442318,.7508132567249649,.4169842759706521,.7771087720858201,.4227872962304294,0,.5,-2.987709203277601,-.2514321346035355,11.63912568546298,13.51868911699034,7.714796703118314,0,57,5,0,0
2013,7862.332348388218,.5673449788380347,.7237156980767645,.340723953596912,.7045161961434196,.3575747204014328,0,.5789473684210527,-3.240849044341038,-.3534425200757954,10.6693822895535,11.05320140383262,6.524832459885249,0,63,6,0,0
2013,4136.485691570783,.5088175035249913,.713580068371629,.4501467499278893,.7527731153503868,.7136566997795579,0,.3552631578947368,-4.387614637824737,-.3915987062713224,12.06082715630708,12.69216847222852,13.02242617908954,0,46,7,0,0
2013,3273.24234993995,.5604661748012576,.7356683664731754,.364157437870456,.7207193592417418,.6803594004928185,.6407630240833804,.2105263157894737,-3.375629773417433,-.3084459826987665,10.9673677413596,11.60351524811474,12.41483485113234,6.714931951489626,35,8,0,0
2013,3813.284996406147,.6128969457011565,.7330179755023265,.3126177010345174,.1873306747912961,.5119797015440003,.6076803319957949,.1578947368421053,-2.348320739733029,-.3184235385405526,10.31197686615955,-6.512156096753754,9.342332063313471,6.368238996698724,31,9,0,0
2013,4630.593541879012,.5860434811381304,.7512162022985105,.4301806507491925,.7643641317783151,.5964558440527966,0,.4078947368421053,-2.874477541508643,-.2499152218138861,11.80693375252988,13.08583832365715,10.88380757955938,0,50,11,1,0
2013,4475.713712811556,.498585020379064,.709214814134409,.418665640451947,.7758129408551819,.6706601125118029,0,.4605263157894737,-4.588106108623518,-.4080319677767019,11.6605062940298,13.47467833577768,12.23784742599989,0,54,12,0,0
2013,6481.383259208783,.5602544851519542,.7292968695547684,.4079918467490619,.6921967439801759,.6451357755064377,0,.3947368421052632,-3.379777541709493,-.33243186515852,11.52477593477502,10.63479142806028,11.77209296096755,0,49,14,0,0
2013,34.83710341651839,.6987384484796164,.8068515848571122,.6164360583563059,.8863153276303553,0,0,.6447368421052632,-.6663742461801984,-.0404724858692404,14.17539936947595,17.22771056162079,0,0,68,15,0,0
2013,34.25004234133638,.7040482312081455,.8082005387775274,.6147049272615387,.8685625569583786,0,0,.75,-.5623363373282819,-.0353942678942415,14.15338591746907,16.6247668390975,0,0,76,16,0,0
2013,5861.005582600851,.5798991331660304,.7302858205902381,.3259781006833483,.7008105287087504,.3557804472135548,0,.6578947368421053,-2.994867611490448,-.3287088996452358,10.48187071033541,10.9273444906343,6.492091521361898,0,69,17,0,0
2013,2148.488477311986,.6121844333940117,.7752195911446232,.4793522735231824,.8522574071654836,.7087914786043548,0,.5657894736842105,-2.362281441000204,-.1595530242217751,12.4322111571747,16.07098918410044,12.93364822237927,0,62,18,1,0
2013,1806.916666468997,.4941571869427245,.7221214047631025,.5539536534544925,.8245214417653575,.7844717627062798,0,.5131578947368421,-4.674863430912101,-.359444332917828,13.38085906820206,15.12898263565067,14.3146216136951,0,58,19,1,0
2013,8544.318429367693,.2488047384347613,.1039781866894247,.252686228460882,.6650708014487333,.5286334431042355,.5434788755206473,.1973684210526316,-9.482208096319344,-2.686481567947364,9.549874793595718,9.713503305261607,9.646220641870624,5.695434238599824,34,20,0,0
2013,5861.365621562654,.3613443616532808,.5716347705149264,.3748846511893156,.6514001847653856,.6604699771725864,0,.3289473684210527,-7.277148555986565,-.9259602972295761,11.10377739645514,9.249203243905111,12.05190328051528,0,44,21,0,0
2013,6560.650102267228,.5752870111111266,.7447297229264654,.4230764618480228,.7479952576801562,.6602236764875927,0,.2894736842105263,-3.085235816461223,-.2743339626196789,11.71659529006654,12.52989637720716,12.04740891720421,0,41,22,0,0
2013,2845.027841041502,.5161721092485266,.7225977996616837,.4371754038114098,.790996103937187,.6629411101999471,0,.4736842105263158,-4.243511227378995,-.3576509157368848,11.89588060427357,13.99034955338616,12.09699519577013,0,55,23,0,0
2013,5141.385202542089,.5247748017988654,.6855488956860943,.2972249727569131,.694906586927165,.4293585581367503,0,.3421052631578947,-4.074953267629646,-.4971237378069872,10.11623947445169,10.72682679674164,7.834705579620082,0,45,24,0,0
2013,34.88788256831683,.4598109977854981,.7275484047743185,.7622578602835276,.9269277415602462,0,0,.6710526315789473,-5.347829892939078,-.3390140657380621,16.02970217068254,18.60704455336769,0,0,70,26,1,0
2013,6177.972262755119,.5331016585013713,.7224496270850074,.4474667789462902,.0499270088751217,.7242655351564268,0,.2368421052631579,-3.911799932939762,-.3582087202926171,12.02674804308358,-11.17884612202515,13.2160105391664,0,37,27,0,0
2013,5693.725074091642,.5055355447860609,.6942545120687954,.2631863961079057,.7322928531020853,0,0,1,-4.451920117275341,-.4643509225691861,9.683397284908315,11.99658997429093,0,0,95,28,0,0
2013,5380.626224547444,.6567896847234281,.7846895778903695,.4198662594839681,.7328946640528302,.6854714616293999,0,.1842105263157895,-1.488302728614704,-.1239026908875976,11.67577363543442,12.01702949562549,12.50811701158104,0,33,29,0,0
2013,19.15702522975592,.7096576807385996,.8098203734138016,.6243415209530845,.8550249682004634,0,0,.5131578947368421,-.4524268685616649,-.0292963032106732,14.27592700830843,16.1649848529216,0,0,58,30,1,0
2013,4654.60374389907,.5498606536868272,.7362280933714154,.4343774282902384,.7804086800569511,.5342511690852655,0,.3815789473684211,-3.583430411492851,-.3063388572049187,11.86030091880785,13.63076507588496,9.748729904244135,0,48,31,0,0
2013,4820.040421120696,.9058879472612404,.9470783132151644,.3527878255940885,.1336255647956722,.5098832299073085,.743375831185957,.1052631578947368,3.392436024373524,.4874194470916195,10.82278919676568,-8.336162024481906,9.304076768948818,7.790271805924595,27,32,0,0
2013,3555.447272440346,.5620869353446523,.7272599633586447,.3875328573058865,.7255578516622526,0,.7130026317428196,.1447368421052632,-3.343873193853737,-.3400999207547836,11.26461482763639,11.76784670292413,0,7.471973215425482,30,33,0,0
2013,468.9915221164646,.5626663797348136,.7526563048109228,.534487610955855,.8326993660237311,0,0,.5394736842105263,-3.332519775883458,-.2444938694951043,13.13332449753721,15.40673241262721,0,0,60,34,1,0
2013,4177.060810505408,.5495454081059071,.7381603873684093,.4965498634174971,.7751321524555149,.7097996909978784,0,.2763157894736842,-3.589607216211718,-.2990646205093496,12.65089957477459,13.45155647499716,12.95204554348837,0,40,35,0,0
2013,2420.67123741483,.5859023707995743,.7582919564316977,.3524375438530057,.8043483091532886,0,0,.6710526315789473,-2.877242405024034,-.2232781208113833,10.81833493543358,14.44383529178976,0,0,70,36,0,0
2013,3691.535197314554,.4445801033819527,.2296724627115134,.279854735464878,.5656735461226277,0,.5535006759936948,.4605263157894737,-5.64625837574221,-2.213297923799355,9.895355633746453,6.337638644906223,0,5.80045857002748,54,37,0,0
2013,1618.6486172248,.5102727868526946,.7299627171058671,.4619789718063023,.8365659848133019,0,0,.5789473684210527,-4.359100357308546,-.3299252420994033,12.21128834855451,15.53805577446405,0,0,63,39,0,0
2013,4817.801348837178,.495896186669755,.6711978579931932,.3568738440856951,.7033994919803077,0,0,.4342105263157895,-4.640790116740087,-.5511490803105634,10.87474792608209,11.01527437951034,0,0,52,40,0,0
2013,2740.477682656926,.4802143904316902,.5830357542355257,.3562074146953524,.6633976208652677,.3937248508432872,.6575038763653528,.3157894736842105,-4.948053402464408,-.8830406099175045,10.86627346019985,9.656676472532851,7.184480726606378,6.890369171894461,43,41,0,0
2013,3575.434151430889,.5551226117726,.736189360247827,.4618044116883988,.7423995253374368,.6963260437442104,0,.3026315789473684,-3.48032956091212,-.30648467037278,12.20906860286951,12.33984651111561,12.70618562683911,0,42,44,0,0
2013,436.6918231390426,.5631615674204918,.7590662382265689,.5098509276284803,.8749059867852903,0,0,.7368421052631579,-3.322817252458088,-.2203632905351796,12.8200388961894,16.8402110232237,0,0,75,45,1,0
2013,5987.526250668801,.217196206225358,.0882831585180311,.2230184927750407,.6969038511340359,0,0,.0921052631578947,-10.10153392584452,-2.745566443250999,9.172613199920113,10.7946605978989,0,0,26,46,0,0
2013,503.4872789773702,.6312872205787465,.7852337097666703,.6865363503253706,.8931035585926929,0,0,.5921052631578947,-1.987988530432557,-.1218542737895916,15.0668104345272,17.45826168636665,0,0,64,47,1,0
2013,308.0276183284104,.637601583664521,.7845695536902254,.4871961423239246,.8528332575553595,0,0,.6052631578947368,-1.864267247517144,-.1243545291908803,12.53195555545591,16.09054699758791,0,0,65,48,1,0
2013,3926.146506882399,.5562264209988188,.7362476996052456,.3578630170409789,.7600466766102386,.6482939499899694,0,.5921052631578947,-3.458701933278649,-.3062650483612278,10.88732647166046,12.93920304407363,11.82972164165559,0,64,49,0,0
2013,3896.114750898551,.6043444224629154,.7632569803637339,.4293929402892747,.776757755616211,.6480743034813237,0,.1973684210526316,-2.515895700631758,-.204586990301748,11.79691704931362,13.50676741863893,11.82571364951425,0,34,51,1,0
2013,6816.9953661512,.634816262468601,.7695444868770933,.3585156201924382,.7200701947742495,.5600949202368189,0,.131578947368421,-1.9188417955768,-.1809172947614915,10.89562511998213,11.58146744229379,10.2203128679658,0,29,52,0,0
2013,5124.067565067158,.4774502729056299,.6848572128880457,.4028010486703902,.7510051055498634,.6071502561174882,0,.3552631578947368,-5.002212493699371,-.4997276192034451,11.45876857997233,12.63212092076276,11.0789534973154,0,46,53,0,0
