year,wgt,Lli_ty,L_rli_ty,income,networth,debt,rent,age,origin_Lli_ty,origin_L_rli_ty,origin_income,origin_networth,origin_debt,origin_rent,origin_age,Nn,hbus,mis
1992,5912.689742755827,.6136311687983089,.7245128191110607,.5757637446446059,.6972473236131368,.5951216313916862,0,.2727272727272727,-3.46909530160383,-.3390759508641069,11.15085130764125,11.16803715108505,11.64131125691749,0,39,1,0,0
1992,3.414669954882144,.7049746541215175,.7886327931933635,.8496262886865841,.9248869801238714,.5473882294501883,0,.4415584415584415,-1.49234674885668,-.0836358319247883,15.95959235237708,18.80318913388874,10.70758719104363,0,52,2,1,0
1992,8487.994510060837,.6055797562871933,.7230811591152321,.5866443865043676,.7387133350819222,0,0,.3246753246753247,-3.64333452591854,-.3447793748727586,11.34190404647832,12.55882865260854,0,0,43,3,0,0
1992,8158.575888752186,.6068719392517165,.7249800034131497,.5890681703548752,.726951268702494,.6026563376284391,0,.3636363636363636,-3.615370618082449,-.3372147895738822,11.38446316651526,12.16432285421078,11.78869938046185,0,46,4,0,0
1992,5496.998380972102,.6741700638722555,.7639752900829341,.5519182035683776,.7561616207343147,0,0,.6623376623376623,-2.1589835536352,-.1818659952618806,10.73214844154352,13.14405319053569,0,0,69,5,0,0
1992,5039.833320175823,.6923131089647516,.7739373039063354,.5362891472347343,.7663362815887202,0,0,.3766233766233766,-1.766353055662453,-.1421794852102941,10.45771849003266,13.48531658544512,0,0,47,6,0,0
1992,10791.06183845466,.2567420547235857,.0962744040352322,.4951116780950638,.7198997479891972,0,0,.7922077922077922,-11.19247083563518,-2.841842019721744,9.734685018394698,11.92781119722991,0,0,79,7,0,0
1992,7271.984032203863,.7796461935803822,.8125833125746912,.6285432619593451,.7033073837765808,.4454029128817317,.8215746490685306,.2727272727272727,.1236071096415196,.0117778610310441,12.07760466166628,11.37129470770786,8.71262893178441,7.89452694720218,39,8,1,0
1992,9113.761642493226,.6491019013911588,.7441054761784768,.567729303304283,.7135157860678244,.5366665805215578,0,.4155844155844156,-2.701479318157425,-.2610230395323888,11.00977488559935,11.71368980788484,10.49785854771789,0,50,9,0,0
1992,20.56851269042084,.6381621715510966,.7626992279153444,.7167791052590202,.8795852878040743,.5473882294501883,0,.5324675324675324,-2.938224117770333,-.1869495511511061,13.62693417211949,17.28374690997398,10.70758719104363,0,59,10,1,0
1992,6052.421282490759,.734092539695804,.792221143003057,.5841128455104719,.759549934757518,0,0,.7792207792207793,-.8622116279516389,-.0693406218080866,11.29745282323286,13.25769899781357,0,0,78,11,0,0
1992,7233.246113551437,.3406862618874844,.2863924789693826,.484107940450143,.6798444917687084,.4744354812125454,0,.6753246753246753,-9.375848780591019,-2.08445269808293,9.541470845774857,10.58433715741931,9.280541685579582,0,70,12,0,0
1992,658.7683138000506,.6077459570290151,.7397546945615858,.6539596359400512,.8009921862089808,.6672021051217538,0,.1818181818181818,-3.596456150671476,-.2783556131898751,12.52388971753958,14.64769357604984,13.05129399989984,0,32,13,1,0
1992,7449.519064342276,.687023144950434,.7675576488905439,.5603706977110288,.7263438304924958,.5399957397847489,0,.5454545454545454,-1.88083225111231,-.1675946520026862,10.88056543539108,12.14394906203156,10.56298099859575,0,60,16,0,0
1992,7762.317699943998,.6666452588624153,.7054766128930248,.4904813431015897,.1037080920031193,.4593197566383558,.5501587694858003,.5194805194805194,-2.321826556179651,-.4149120822737511,9.653381158416742,-8.739576094172607,8.984859516826145,5.286486426850492,58,17,0,0
1992,9.66840449319804,.3816820203339246,.6630923937660869,.7339449562492858,.9365629106963264,.6545783462002339,0,.5064935064935064,-8.488666669124312,-.5837616510686228,13.92834863722449,19.19480589270753,12.80435774504712,0,57,18,1,0
1992,1445.878340323063,.4514576999823948,.6524837730304418,.5451535208869782,.8081127341226949,.6536914597410658,0,.5454545454545454,-6.978663265225104,-.6260241033119278,10.61336765909496,14.88652044108457,12.78700915481595,0,60,19,1,0
1992,9706.542572766266,.7629285307261409,.8044612214902844,.5051641340249915,.7334649369020283,0,0,.7662337662337663,-.2381769380714055,-.0205787944781078,9.911195674861949,12.38279465930531,0,0,77,20,0,0
1992,15.8823866117158,.7313338816670429,.795898134929919,.7050700414175672,.8909706367657831,.6460495005775807,0,.4155844155844156,-.9219112687807818,-.0546922806541905,13.42133520608784,17.66561741106483,12.63752303207707,0,50,21,1,0
1992,1808.975958829252,.341391944635319,.1382912280135272,.5188979454457772,.6257439870070782,.5139595643850583,.5501587694858003,.2467532467532468,-9.360577222410983,-2.674456073796505,10.15234709960615,8.769778206958224,10.05368137683824,5.286486426850492,37,22,0,0
1992,7092.836487482487,.6386275415080943,.7450573719377256,.5641687680968757,.7507953719848712,.3112552981288639,0,.7662337662337663,-2.928153127094509,-.2572308925541598,10.94725559566512,12.96406642809038,6.088536552451337,0,77,23,1,0
